#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_2_pilon:179482-181044|+   -            521 18543                -            520         0 1065.2  18.8   1   1         0         0 1065.1  18.8     1   518     1   518     1   520 0.99 contig_2_pilon_149 # 179482 # 181044 # 1 # ID=5_149;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.406
contig_2_pilon:1023451-1025214|- -            588 18543                -            520   1.7e-16   57.2   0.1   1   1   6.9e-18   2.6e-16   56.6   0.1    24   223   365   562   357   570 0.81 contig_2_pilon_985 # 1023451 # 1025214 # -1 # ID=5_985;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.399
contig_2_pilon:231550-232494|+   -            315 18543                -            520   5.2e-16   55.6   0.1   1   1   1.9e-17   7.3e-16   55.2   0.1    21   225    29   237    21   246 0.86 contig_2_pilon_212 # 231550 # 232494 # 1 # ID=5_212;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.405
contig_1_pilon:134628-136340|+   -            571 18543                -            520   1.6e-15   54.0   0.6   1   1   9.1e-17   3.5e-15   52.9   0.6    24   224   347   545   340   556 0.85 contig_1_pilon_124 # 134628 # 136340 # 1 # ID=1_124;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.400
contig_12_pilon:4210-4830|-      -            207 18543                -            520   3.1e-15   53.1   0.6   1   1   9.7e-17   3.7e-15   52.8   0.6     8   205     3   196     1   202 0.91 contig_12_pilon_6 # 4210 # 4830 # -1 # ID=4_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.246
contig_2_pilon:953812-955539|+   -            576 18543                -            520     6e-15   52.1   0.3   1   1   2.4e-16   9.2e-15   51.5   0.3    22   223   348   547   328   559 0.81 contig_2_pilon_919 # 953812 # 955539 # 1 # ID=5_919;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.394
contig_2_pilon:1275704-1277455|+ -            584 18543                -            520   1.4e-14   51.0   0.6   1   1   5.2e-16     2e-14   50.4   0.6   275   483   352   550   333   559 0.84 contig_2_pilon_1225 # 1275704 # 1277455 # 1 # ID=5_1225;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.393
contig_2_pilon:1100958-1102688|+ -            577 18543                -            520   2.3e-14   50.2   0.1   1   2     9e-08   3.5e-06   23.2   0.0     8   125   332   447   326   467 0.78 contig_2_pilon_1052 # 1100958 # 1102688 # 1 # ID=5_1052;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
contig_2_pilon:1100958-1102688|+ -            577 18543                -            520   2.3e-14   50.2   0.1   2   2   3.4e-08   1.3e-06   24.6   0.1   403   493   469   557   457   561 0.89 contig_2_pilon_1052 # 1100958 # 1102688 # 1 # ID=5_1052;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
contig_2_pilon:1249986-1250792|+ -            269 18543                -            520   2.5e-14   50.1   0.1   1   1   2.3e-15   8.7e-14   48.3   0.1    12   222    26   242    14   250 0.74 contig_2_pilon_1202 # 1249986 # 1250792 # 1 # ID=5_1202;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401
contig_1_pilon:670183-670920|+   -            246 18543                -            520   3.1e-14   49.8   0.0   1   1     1e-15   3.8e-14   49.5   0.0    10   217     5   202     1   221 0.86 contig_1_pilon_632 # 670183 # 670920 # 1 # ID=1_632;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.409
contig_2_pilon:643375-644148|+   -            258 18543                -            520   4.5e-14   49.3   2.1   1   2   2.7e-12     1e-10   38.2   0.5     7    89     3    87     1   129 0.85 contig_2_pilon_600 # 643375 # 644148 # 1 # ID=5_600;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.399
contig_2_pilon:643375-644148|+   -            258 18543                -            520   4.5e-14   49.3   2.1   2   2   0.00053      0.02   10.8   0.1   401   484   142   226   122   243 0.85 contig_2_pilon_600 # 643375 # 644148 # 1 # ID=5_600;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.399
contig_2_pilon:1277455-1279239|+ -            595 18543                -            520     1e-13   48.1   0.4   1   1   3.8e-15   1.4e-13   47.6   0.4     8   227   355   573   349   590 0.80 contig_2_pilon_1226 # 1277455 # 1279239 # 1 # ID=5_1226;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.390
contig_1_pilon:148006-149790|-   -            595 18543                -            520   1.3e-13   47.7   0.8   1   1   1.5e-14   5.7e-13   45.6   0.8    23   222   371   568   351   572 0.84 contig_1_pilon_132 # 148006 # 149790 # -1 # ID=1_132;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.386
contig_1_pilon:149805-151526|-   -            574 18543                -            520   1.1e-12   44.7   0.1   1   1   4.3e-14   1.6e-12   44.1   0.1    24   225   353   552   331   564 0.86 contig_1_pilon_133 # 149805 # 151526 # -1 # ID=1_133;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.400
contig_2_pilon:460605-461225|-   -            207 18543                -            520   1.6e-12   44.2   0.1   1   1     5e-14   1.9e-12   43.9   0.1   133   224    33   124     8   138 0.88 contig_2_pilon_436 # 460605 # 461225 # -1 # ID=5_436;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.398
contig_1_pilon:1142066-1144882|- -            939 18543                -            520   1.2e-11   41.2   0.7   1   2   0.00042     0.016   11.1   0.1   164   306   508   651   465   666 0.71 contig_1_pilon_1086 # 1142066 # 1144882 # -1 # ID=1_1086;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_1_pilon:1142066-1144882|- -            939 18543                -            520   1.2e-11   41.2   0.7   2   2   5.7e-09   2.2e-07   27.2   0.1   144   208   827   894   797   901 0.86 contig_1_pilon_1086 # 1142066 # 1144882 # -1 # ID=1_1086;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_12_pilon:13580-14134|-    -            185 18543                -            520   5.9e-11   39.0   0.0   1   1     2e-12   7.8e-11   38.6   0.0    21   194    12   180     3   183 0.91 contig_12_pilon_17 # 13580 # 14134 # -1 # ID=4_17;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.252
contig_1_pilon:37609-39087|+     -            493 18543                -            520   1.1e-09   34.8   6.5   1   4   1.2e-05   0.00046   16.2   0.1     5    65     3    63     1    76 0.84 contig_1_pilon_43 # 37609 # 39087 # 1 # ID=1_43;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:37609-39087|+     -            493 18543                -            520   1.1e-09   34.8   6.5   2   4    0.0094      0.36    6.7   0.0   127   187    87   146    72   175 0.83 contig_1_pilon_43 # 37609 # 39087 # 1 # ID=1_43;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:37609-39087|+     -            493 18543                -            520   1.1e-09   34.8   6.5   3   4     0.065       2.5    3.9   0.1    29    51   319   341   310   349 0.84 contig_1_pilon_43 # 37609 # 39087 # 1 # ID=1_43;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:37609-39087|+     -            493 18543                -            520   1.1e-09   34.8   6.5   4   4    0.0025     0.098    8.6   0.0   356   445   353   450   348   455 0.70 contig_1_pilon_43 # 37609 # 39087 # 1 # ID=1_43;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:1025217-1026932|- -            572 18543                -            520   6.3e-09   32.3   0.0   1   1   2.6e-10     1e-08   31.6   0.0   277   482   351   545   329   560 0.51 contig_2_pilon_986 # 1025217 # 1026932 # -1 # ID=5_986;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.405
contig_2_pilon:462305-462553|-   -             83 18543                -            520     2e-08   30.6   0.0   1   1   5.9e-10   2.3e-08   30.5   0.0     7    57     4    54     1    62 0.93 contig_2_pilon_438 # 462305 # 462553 # -1 # ID=5_438;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.357
contig_2_pilon:715696-717198|+   -            501 18543                -            520   2.7e-08   30.2   0.8   1   4    0.0038      0.15    8.0   0.1    24    64    22    61     2    80 0.73 contig_2_pilon_665 # 715696 # 717198 # 1 # ID=5_665;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:715696-717198|+   -            501 18543                -            520   2.7e-08   30.2   0.8   2   4     0.016      0.61    5.9   0.0   403   479   115   188    69   194 0.87 contig_2_pilon_665 # 715696 # 717198 # 1 # ID=5_665;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:715696-717198|+   -            501 18543                -            520   2.7e-08   30.2   0.8   3   4      0.17       6.4    2.6   0.0    26    58   332   364   323   384 0.83 contig_2_pilon_665 # 715696 # 717198 # 1 # ID=5_665;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_2_pilon:715696-717198|+   -            501 18543                -            520   2.7e-08   30.2   0.8   4   4    0.0018      0.07    9.0   0.0   138   183   422   467   394   494 0.77 contig_2_pilon_665 # 715696 # 717198 # 1 # ID=5_665;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389
contig_1_pilon:91910-92809|+     -            300 18543                -            520     0.033   10.1   0.0   1   1    0.0012     0.047    9.6   0.0    36    64   160   188   151   197 0.90 contig_1_pilon_95 # 91910 # 92809 # 1 # ID=1_95;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.412
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcus_odb12/hmms/18543at1350.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/run_enterococcus_odb12/hmmer_output/18543at1350.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcus_odb12/hmms/18543at1350.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Wed Apr 29 00:55:39 2026
# [ok]
